MODEL,OA_DATE,ITEM_CODE,QTY,ITEM_DESCRIPTION
ACR SPARES,2023-11-15,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-11-15,082.04.030.50.,16.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-11-15,336.40.401.50.,5.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-11-15,082.03.110.50.,5.0,PISTON KC/KCX
ACR SPARES,2023-11-16,336.40.401.50.,10.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-11-16,082.04.030.50.,15.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-11-16,085.00.003.50.,2.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-11-17,084.19.001.50.,1.0,GASKET SET KC4
ACR SPARES,2023-11-17,336.40.401.50.,6.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-11-17,084.19.001.50.,3.0,GASKET SET KC4
ACR SPARES,2023-11-17,082.04.030.50.,30.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-11-17,085.00.003.50.,15.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-11-17,082.03.110.50.,14.0,PISTON KC/KCX
ACR SPARES,2023-11-17,082.04.030.50.,20.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-11-17,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-11-17,082.03.110.50.,5.0,PISTON KC/KCX
ACR SPARES,2023-11-17,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-11-18,085.00.003.50.,50.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-11-20,082.04.030.50.,15.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-11-20,082.04.030.50.,6.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-11-20,082.08.000.50.,6.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-11-20,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-11-20,082.08.000.50.,8.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-11-20,084.19.001.50.,20.0,GASKET SET KC4
ACR SPARES,2023-11-20,993.00.311.00.,150.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-11-20,082.03.110.50.,48.0,PISTON KC/KCX
ACR SPARES,2023-11-20,085.00.003.50.,15.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-11-20,085.00.003.50.,50.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-11-20,082.08.000.50.,8.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-11-20,082.04.030.50.,25.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-11-20,082.03.110.50.,10.0,PISTON KC/KCX
ACR SPARES,2023-11-20,336.40.401.50.,6.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-11-20,336.40.401.50.,36.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-11-20,082.04.030.50.,60.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-11-21,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-11-21,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-11-21,085.00.003.50.,30.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-11-21,085.00.003.50.,40.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-11-22,336.40.401.50.,30.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-11-22,082.08.000.50.,15.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-11-22,082.04.030.50.,40.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-11-22,082.03.110.50.,25.0,PISTON KC/KCX
ACR SPARES,2023-11-23,993.00.311.00.,10.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-11-23,085.00.003.50.,22.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-11-23,085.00.003.50.,50.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-11-23,336.40.401.50.,6.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-11-23,082.04.030.50.,18.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-11-23,082.03.110.50.,15.0,PISTON KC/KCX
ACR SPARES,2023-11-23,336.40.401.50.,12.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-11-23,082.03.110.50.,11.0,PISTON KC/KCX
ACR SPARES,2023-11-23,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-11-23,082.08.000.50.,6.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-11-23,082.04.030.50.,15.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-11-23,336.40.401.50.,14.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-11-23,082.08.000.50.,16.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-11-23,082.03.110.50.,20.0,PISTON KC/KCX
ACR SPARES,2023-11-23,082.04.030.50.,21.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-11-23,085.00.003.50.,33.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-11-24,082.03.110.50.,6.0,PISTON KC/KCX
ACR SPARES,2023-11-24,085.00.003.50.,10.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-11-25,085.00.003.50.,10.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-11-25,082.04.030.50.,25.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-11-25,082.08.000.50.,6.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-11-25,336.40.401.50.,15.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-11-25,993.00.311.00.,50.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-11-25,082.04.030.50.,30.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-11-25,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-11-27,082.03.110.50.,5.0,PISTON KC/KCX
ACR SPARES,2023-11-27,085.00.003.50.,50.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-11-27,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-11-27,082.04.030.50.,10.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-11-27,336.40.401.50.,10.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-11-27,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-11-28,336.40.401.50.,24.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-11-28,082.04.030.50.,36.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-11-28,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-11-28,082.03.110.50.,36.0,PISTON KC/KCX
ACR SPARES,2023-11-28,336.40.401.50.,24.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-11-28,082.04.030.50.,20.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-11-28,082.03.110.50.,48.0,PISTON KC/KCX
ACR SPARES,2023-11-28,085.00.003.50.,15.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-11-28,082.04.030.50.,20.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-11-28,082.04.030.50.,48.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-11-28,082.04.030.50.,20.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-11-28,082.08.000.50.,30.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-11-28,085.00.003.50.,50.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-11-29,336.40.401.50.,6.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-11-29,084.19.001.50.,5.0,GASKET SET KC4
ACR SPARES,2023-11-29,082.08.000.50.,6.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-11-29,082.03.110.50.,6.0,PISTON KC/KCX
ACR SPARES,2023-11-30,993.00.311.00.,10.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-11-30,336.40.401.50.,6.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-11-30,082.04.030.50.,6.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-11-30,082.04.030.50.,6.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-11-30,082.03.110.50.,6.0,PISTON KC/KCX
ACR SPARES,2023-11-30,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-11-30,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-11-30,336.40.401.50.,6.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-11-30,082.03.110.50.,6.0,PISTON KC/KCX
ACR SPARES,2023-11-30,082.03.110.50.,6.0,PISTON KC/KCX
ACR SPARES,2023-11-30,993.00.311.00.,25.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-11-30,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-11-30,082.04.030.50.,10.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-11-30,082.04.030.50.,6.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-11-30,336.40.401.50.,5.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-11-30,085.00.003.50.,15.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-11-30,336.40.401.50.,5.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-11-30,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-11-30,336.40.401.50.,20.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-11-30,082.04.030.50.,40.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-11-30,082.04.030.50.,50.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-11-30,336.40.401.50.,10.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-11-30,085.00.003.50.,20.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-11-30,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-11-30,993.00.311.00.,20.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-11-30,993.00.311.00.,50.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-11-30,082.03.110.50.,35.0,PISTON KC/KCX
ACR SPARES,2023-11-30,082.08.000.50.,15.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-01,085.00.003.50.,20.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-12-01,085.00.003.50.,100.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-12-02,082.03.110.50.,25.0,PISTON KC/KCX
ACR SPARES,2023-12-02,336.40.401.50.,10.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-04,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-04,336.40.401.50.,6.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-04,993.00.311.00.,50.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-12-04,082.03.110.50.,1.0,PISTON KC/KCX
ACR SPARES,2023-12-04,082.03.110.50.,5.0,PISTON KC/KCX
ACR SPARES,2023-12-04,082.04.030.50.,25.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-12-04,084.19.001.50.,5.0,GASKET SET KC4
ACR SPARES,2023-12-04,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-04,082.03.110.50.,6.0,PISTON KC/KCX
ACR SPARES,2023-12-04,336.40.401.50.,4.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-06,085.00.003.50.,30.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-12-06,085.00.003.50.,50.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-12-06,085.00.003.50.,10.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-12-06,085.00.003.50.,50.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-12-07,082.03.110.50.,5.0,PISTON KC/KCX
ACR SPARES,2023-12-07,082.04.030.50.,25.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-12-07,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-08,336.40.401.50.,58.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-08,082.03.110.50.,20.0,PISTON KC/KCX
ACR SPARES,2023-12-08,993.00.311.00.,13.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-12-08,082.04.030.50.,17.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-12-08,082.08.000.50.,8.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-08,336.40.401.50.,25.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-08,336.40.401.50.,14.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-08,082.04.030.50.,20.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-12-08,082.08.000.50.,9.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-08,993.00.311.00.,20.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-12-08,082.04.030.50.,6.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-12-08,082.03.110.50.,20.0,PISTON KC/KCX
ACR SPARES,2023-12-08,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-08,082.03.110.50.,58.0,PISTON KC/KCX
ACR SPARES,2023-12-09,336.40.401.50.,9.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-09,082.03.110.50.,5.0,PISTON KC/KCX
ACR SPARES,2023-12-09,082.04.030.50.,9.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-12-09,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-09,084.19.001.50.,5.0,GASKET SET KC4
ACR SPARES,2023-12-11,336.40.401.50.,6.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-11,351.03.301.50.,4.0,LINER CYLINDER AC70
ACR SPARES,2023-12-12,085.00.003.50.,30.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-12-12,082.03.110.50.,20.0,PISTON KC/KCX
ACR SPARES,2023-12-12,082.04.030.50.,20.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-12-13,336.40.401.50.,25.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-13,085.00.003.50.,20.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-12-13,336.40.401.50.,22.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-13,082.03.110.50.,19.0,PISTON KC/KCX
ACR SPARES,2023-12-13,085.00.003.50.,50.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-12-13,082.03.110.50.,1.0,PISTON KC/KCX
ACR SPARES,2023-12-13,082.08.000.50.,14.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-13,336.40.401.50.,14.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-13,082.03.110.50.,25.0,PISTON KC/KCX
ACR SPARES,2023-12-13,082.03.110.50.,20.0,PISTON KC/KCX
ACR SPARES,2023-12-14,085.00.003.50.,10.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-12-14,084.19.001.50.,2.0,GASKET SET KC4
ACR SPARES,2023-12-14,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-14,993.00.311.00.,50.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-12-14,082.04.030.50.,3.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-12-14,085.00.003.50.,30.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-12-14,082.03.110.50.,10.0,PISTON KC/KCX
ACR SPARES,2023-12-14,336.40.401.50.,15.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-14,082.04.030.50.,7.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-12-15,085.00.003.50.,33.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-12-15,085.00.003.50.,25.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-12-15,082.03.110.50.,6.0,PISTON KC/KCX
ACR SPARES,2023-12-15,082.03.110.50.,20.0,PISTON KC/KCX
ACR SPARES,2023-12-15,082.04.030.50.,15.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-12-15,082.08.000.50.,8.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-15,336.40.401.50.,10.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-15,336.40.401.50.,26.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-15,082.04.030.50.,37.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-12-15,082.08.000.50.,6.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-15,082.03.110.50.,11.0,PISTON KC/KCX
ACR SPARES,2023-12-15,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-15,082.03.110.50.,15.0,PISTON KC/KCX
ACR SPARES,2023-12-15,336.40.401.50.,12.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-15,082.03.110.50.,15.0,PISTON KC/KCX
ACR SPARES,2023-12-15,082.04.030.50.,30.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-12-16,082.04.030.50.,15.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-12-16,082.03.110.50.,6.0,PISTON KC/KCX
ACR SPARES,2023-12-16,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-16,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-18,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-18,082.03.110.50.,24.0,PISTON KC/KCX
ACR SPARES,2023-12-18,084.19.001.50.,2.0,GASKET SET KC4
ACR SPARES,2023-12-18,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-19,085.00.003.50.,30.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-12-19,082.03.110.50.,5.0,PISTON KC/KCX
ACR SPARES,2023-12-20,082.03.110.50.,6.0,PISTON KC/KCX
ACR SPARES,2023-12-20,082.04.030.50.,10.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-12-21,993.00.311.00.,45.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-12-21,336.40.401.50.,20.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-21,082.03.110.50.,15.0,PISTON KC/KCX
ACR SPARES,2023-12-21,336.40.401.50.,5.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-21,082.08.000.50.,10.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-21,082.04.030.50.,20.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-12-21,084.19.001.50.,5.0,GASKET SET KC4
ACR SPARES,2023-12-21,085.00.003.50.,33.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-12-21,082.08.000.50.,6.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-21,085.00.003.50.,25.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-12-21,082.03.110.50.,10.0,PISTON KC/KCX
ACR SPARES,2023-12-21,336.40.401.50.,6.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-21,082.03.110.50.,15.0,PISTON KC/KCX
ACR SPARES,2023-12-21,336.40.401.50.,10.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-21,082.03.110.50.,10.0,PISTON KC/KCX
ACR SPARES,2023-12-21,336.40.401.50.,27.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-21,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-21,336.40.401.50.,10.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-21,082.03.110.50.,10.0,PISTON KC/KCX
ACR SPARES,2023-12-21,082.08.000.50.,10.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-21,336.40.401.50.,6.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-21,082.03.110.50.,15.0,PISTON KC/KCX
ACR SPARES,2023-12-21,082.03.110.50.,5.0,PISTON KC/KCX
ACR SPARES,2023-12-21,336.40.401.50.,10.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-21,082.04.030.50.,40.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-12-21,082.04.030.50.,12.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-12-21,082.04.030.50.,15.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-12-22,082.08.000.50.,10.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-22,082.03.110.50.,5.0,PISTON KC/KCX
ACR SPARES,2023-12-22,082.04.030.50.,15.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-12-22,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-25,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-25,085.00.003.50.,40.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-12-25,085.00.003.50.,1.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-12-25,085.00.003.50.,2.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-12-25,336.40.401.50.,6.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-26,082.04.030.50.,15.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-12-26,082.04.030.50.,15.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-12-26,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-26,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-26,082.08.000.50.,8.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-26,336.40.401.50.,10.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-26,336.40.401.50.,5.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-26,993.00.311.00.,20.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-12-26,082.03.110.50.,5.0,PISTON KC/KCX
ACR SPARES,2023-12-26,082.03.110.50.,12.0,PISTON KC/KCX
ACR SPARES,2023-12-26,082.04.030.50.,10.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-12-26,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-26,082.08.000.50.,12.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-26,082.03.110.50.,15.0,PISTON KC/KCX
ACR SPARES,2023-12-26,082.08.000.50.,5.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-26,085.00.003.50.,70.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-12-26,082.04.030.50.,30.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-12-26,336.40.401.50.,10.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-26,336.40.401.50.,5.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-26,082.04.030.50.,15.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-12-26,082.03.110.50.,5.0,PISTON KC/KCX
ACR SPARES,2023-12-26,082.04.030.50.,15.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-12-26,082.03.110.50.,5.0,PISTON KC/KCX
ACR SPARES,2023-12-26,082.03.110.50.,5.0,PISTON KC/KCX
ACR SPARES,2023-12-26,336.40.401.50.,5.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-27,082.04.030.50.,20.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-12-27,993.00.311.00.,100.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-12-27,085.00.003.50.,10.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-12-27,336.40.401.50.,5.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-27,082.03.110.50.,28.0,PISTON KC/KCX
ACR SPARES,2023-12-27,336.40.401.50.,26.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-12-27,082.04.030.50.,33.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-12-27,082.04.030.50.,20.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-12-27,082.03.110.50.,10.0,PISTON KC/KCX
ACR SPARES,2023-12-27,082.08.000.50.,7.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-27,993.00.311.00.,98.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-12-27,082.03.110.50.,32.0,PISTON KC/KCX
ACR SPARES,2023-12-27,082.08.000.50.,6.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-12-27,336.40.401.50.,29.0,CYLINDER LINER KC/KCX
